2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Category: Student Group,District code: District name,2021-2022 attendance rate - year to date_scaled,2020-2021 attendance rate_scaled,2019-2020 attendance rate_scaled,2021-2022 student count - year to date_scaled,2020-2021 student count_scaled,2019-2020 student count_scaled,performance_cluster
3.4339872044851463,92.74,3.4657359027997265,94.14,3.6375861597263857,94.01,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,10011: Andover School District,0.835104289649744,0.9520631067961166,0.9401,-1.0761413241057658,-1.0445179405658773,-0.9799607823360655,1
4.90527477843843,93.65,4.7535901911063645,96.99,4.859812404361672,94.79,Race/Ethnicity: White,10011: Andover School District,0.8709169618260528,0.9808859223300972,0.9479000000000001,-0.4109236711235068,-0.4680150513212183,-0.4370068153159727,1
4.736198448394496,94.1,4.61512051684126,97.52,4.6913478822291435,95.52,High Needs: Students Without High Needs,10011: Andover School District,0.888626524990161,0.9862459546925567,0.9551999999999999,-0.48736865811165275,-0.5300004544925379,-0.5118444167792721,1
3.8918202981106265,93.28,3.8066624897703196,95.13,3.9318256327243257,93.89,High Needs: Students With High Needs,10011: Andover School District,0.8563557654466742,0.9620752427184467,0.9389000000000001,-0.8691398776238837,-0.8919034994808545,-0.8492497214180396,1
7.668561108015897,90.45,7.675081857716334,89.23,7.689828668736484,94.13,: All Students,20011: Ansonia School District,0.7449822904368357,0.9024069579288028,0.9413,0.8384492449681847,0.8397791626650634,0.8201815033100947,0
5.91350300563827,88.97,5.978885764901122,86.92,6.021023349349527,93.37,Students With Disabilities: Students With Disabilities,20011: Ansonia School District,0.6867375049193232,0.8790453074433658,0.9337000000000001,0.04492957391289654,0.08048367627953924,0.0788421053692836,0
7.084226422097916,88.93,7.1049654482698426,86.57,7.180069874302796,93.12,Free/Reduced Lunch: Free Meal Eligible,20011: Ansonia School District,0.6851633215269581,0.8755056634304208,0.9312,0.5742522550635943,0.5845688021173209,0.5937295179465001,0
5.420534999272286,92.82,5.365976015021851,92.34,4.997212273764115,95.63,Free/Reduced Lunch: Reduced Price Meal Eligible,20011: Ansonia School District,0.8382526564344741,0.933859223300971,0.9562999999999999,-0.1779575257918791,-0.19388295421576546,-0.37596917642747035,1
7.257002707092073,89.53,7.266128779556451,87.43,7.286191714702382,93.38,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,20011: Ansonia School District,0.7087760724124359,0.8842030744336571,0.9338,0.6523701137538468,0.6567129312867704,0.6408724053499875,0
4.812184355372417,91.8,4.787491742782046,89.51,4.867534450455582,95.06,English Learners: English Learners,20011: Ansonia School District,0.7981109799291617,0.9052386731391587,0.9506,-0.4530129226358455,-0.45283915551657283,-0.43357642296545357,1
5.0106352940962555,91.91,5.117993812416755,91.05,5.14166355650266,94.51,Race/Ethnicity: All other races,20011: Ansonia School District,0.8024399842581658,0.9208131067961166,0.9451,-0.3632867059348611,-0.304891208473372,-0.3117990627940177,1
6.075346031088684,89.87,6.045005314036012,86.93,6.075346031088684,94.14,Race/Ethnicity: Black or African American,20011: Ansonia School District,0.7221566312475405,0.87914644012945,0.9414,0.11810414525274199,0.11008183148849436,0.10297406594442803,0
6.895682697747868,89.94,6.853299093186078,87.98,6.828712071641684,93.66,Race/Ethnicity: Hispanic/Latino of any race,20011: Ansonia School District,0.7249114521841795,0.889765372168285,0.9366,0.48900541684034493,0.4719113515432871,0.4376445757063341,0
6.345636360828596,91.36,6.431331081933479,92.17,6.490723534502507,94.68,Race/Ethnicity: White,20011: Ansonia School District,0.7807949626131445,0.9321399676375406,0.9468000000000001,0.24031132076110676,0.2830190367335042,0.28749871044405256,0
6.270988431858299,92.87,6.313548046277095,93.89,6.376726947898627,95.68,High Needs: Students Without High Needs,20011: Ansonia School District,0.8402203856749311,0.949534789644013,0.9568000000000001,0.2065605292851883,0.23029392568915255,0.2368575961699961,0
7.343426229147367,89.68,7.355001921105257,87.64,7.377133712833954,93.55,High Needs: Students With High Needs,20011: Ansonia School District,0.7146792601338059,0.8863268608414241,0.9355,0.6914450393644865,0.6964966423357156,0.6812718967461202,0
5.840641657373398,93.09,5.84354441703136,95.5,5.855071922202427,95.85,: All Students,30011: Ashford School District,0.8488783943329397,0.96581715210356,0.9584999999999999,0.011986554516866548,0.019898656072186015,0.005120905143337867,1
3.8501476017100584,92.53,3.871201010907891,95.73,4.04305126783455,94.68,Students With Disabilities: Students With Disabilities,30011: Ashford School District,0.8268398268398269,0.9681432038834953,0.9468000000000001,-0.887981478534399,-0.8630130852148824,-0.7998395569067658,1
4.532599493153256,91.67,4.59511985013459,92.81,0.0,0.0,Free/Reduced Lunch: Free Meal Eligible,30011: Ashford School District,0.7929948839039747,0.9386124595469257,0.0,-0.5794224629237892,-0.5389536740049531,-2.595898784379362,1
3.091042453358316,91.74,3.367295829986474,94.24,0.0,0.0,Free/Reduced Lunch: Reduced Price Meal Eligible,30011: Ashford School District,0.7957497048406137,0.953074433656958,0.0,-1.2311979605416952,-1.0885842506364947,-2.595898784379362,1
4.736198448394496,91.68,4.844187086458591,93.12,4.875197323201151,94.77,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,30011: Ashford School District,0.7933884297520661,0.9417475728155341,0.9477,-0.48736865811165275,-0.4274597086855001,-0.43017231740460604,1
3.4657359027997265,91.33,3.332204510175204,94.08,3.1354942159291497,93.53,Race/Ethnicity: Hispanic/Latino of any race,30011: Ashford School District,0.7796143250688705,0.9514563106796118,0.9353,-1.0617866901429989,-1.1042927414512482,-1.2030068950260173,1
5.648974238161206,93.49,5.680172609017068,95.98,5.700443573390687,96.07,Race/Ethnicity: White,30011: Ashford School District,0.8646202282565913,0.9706715210355988,0.9607,-0.07467260921066551,-0.05323408898797417,-0.06357020320882614,1
5.247024072160486,93.85,5.19295685089021,96.86,5.209486152841421,96.66,High Needs: Students Without High Needs,30011: Ashford School District,0.8787878787878785,0.9795711974110034,0.9666,-0.2564075404208699,-0.2713343001655778,-0.2816699865306282,1
4.983606621708336,92.06,5.049856007249537,93.8,5.117993812416755,94.96,High Needs: Students With High Needs,30011: Ashford School District,0.8083431719795358,0.9486245954692557,0.9496,-0.375507260452838,-0.33539282802952636,-0.322313958465913,1
8.025516386489008,94.57,8.037220031133012,96.21,8.051659556841953,95.83,: All Students,40011: Avon School District,0.9071231798504522,0.972997572815534,0.9583,0.9998405030534318,1.001888886704581,0.9809189420204626,0
5.783825182329737,92.07,5.723585101952381,93.09,5.802118375377063,94.21,Students With Disabilities: Students With Disabilities,40011: Avon School District,0.8087367178276264,0.9414441747572817,0.9420999999999999,-0.013702048342542386,-0.03380065786632985,-0.01840283969753251,1
5.424950017481403,91.45,5.220355825078324,91.52,5.497168225293202,93.89,Free/Reduced Lunch: Free Meal Eligible,40011: Avon School District,0.7843368752459661,0.9255663430420713,0.9389000000000001,-0.17596135039902158,-0.2590692575088059,-0.1538719432764794,1
4.110873864173311,90.22,3.9512437185814275,93.56,3.871201010907891,93.65,Free/Reduced Lunch: Reduced Price Meal Eligible,40011: Avon School District,0.7359307359307357,0.9461974110032364,0.9365000000000001,-0.7700985333800286,-0.8271822830381594,-0.8761812155328205,1
5.659482215759621,91.19,5.4638318050256105,91.97,5.673323267171493,93.85,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,40011: Avon School District,0.774104683195592,0.9301173139158577,0.9385,-0.0699216058586656,-0.15007819603876457,-0.07561795452585425,1
4.343805421853684,94.14,4.51085950651685,96.01,4.653960350157523,94.35,English Learners: English Learners,40011: Avon School District,0.8902007083825265,0.9709749190938514,0.9435,-0.6647824912623785,-0.5766724842658922,-0.5284532148184884,1
6.569481420414296,95.43,6.6039438246004725,97.6,6.628041376179533,96.43,Race/Ethnicity: All other races,40011: Avon School District,0.9409681227863049,0.9870550161812298,0.9643,0.34151905730792625,0.36028844971873547,0.3484999098606355,0
5.19295685089021,92.24,5.153291594497779,92.99,5.093750200806762,94.78,Race/Ethnicity: Black or African American,40011: Avon School District,0.8154269972451789,0.9404328478964402,0.9478,-0.28085311494580456,-0.2890902956384306,-0.3330837853750611,1
5.402677381872279,93.49,5.424950017481403,94.14,5.375278407684165,95.2,Race/Ethnicity: Hispanic/Latino of any race,40011: Avon School District,0.8646202282565913,0.9520631067961166,0.9520000000000001,-0.18603154377788633,-0.16748347477391254,-0.20801949599077285,1
7.57353126274595,94.58,7.580189417944541,96.2,7.604396348796338,95.76,Race/Ethnicity: White,40011: Avon School District,0.9075167256985437,0.97289644012945,0.9576000000000001,0.7954831166919267,0.7973009365236227,0.7822295961023799,0
7.794823152179389,95.17,7.824845691026856,96.81,7.836764783264067,96.22,High Needs: Students Without High Needs,40011: Avon School District,0.9307359307359309,0.9790655339805827,0.9622,0.8955364807785835,0.9068203515571673,0.8854554627193658,0
6.376726947898627,92.21,6.304448802421981,93.48,6.410174881966167,94.17,High Needs: Students With High Needs,40011: Avon School District,0.8142463597009049,0.9453883495145633,0.9417,0.2543684009177717,0.22622068509039484,0.25171629239772825,0
5.298317366548036,93.05,5.267858159063328,96.98,5.298317366548036,95.73,: All Students,50011: Barkhamsted School District,0.8473042109405742,0.980784789644013,0.9573,-0.23321614975715887,-0.23780502518309185,-0.24220817650247867,1
3.828641396489095,91.23,3.8066624897703196,95.78,4.04305126783455,95.36,Students With Disabilities: Students With Disabilities,50011: Barkhamsted School District,0.7756788665879575,0.968648867313916,0.9536,-0.8977051434486644,-0.8919034994808545,-0.7998395569067658,1
3.8066624897703196,92.39,3.784189633918261,96.26,4.007333185232471,95.33,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,50011: Barkhamsted School District,0.8213301849665484,0.9735032362459549,0.9533,-0.9076425323054834,-0.9019633847069429,-0.8157067293948981,1
5.176149732573829,93.1,5.170483995038151,96.93,5.209486152841421,95.65,Race/Ethnicity: White,50011: Barkhamsted School District,0.8492719401810307,0.9802791262135925,0.9565000000000001,-0.28845216763798304,-0.2813941853916664,-0.2816699865306282,1
4.8283137373023015,93.69,4.77912349311153,97.61,4.736198448394496,96.14,High Needs: Students Without High Needs,50011: Barkhamsted School District,0.8724911452184179,0.9871561488673141,0.9614,-0.44572029692391735,-0.4565851694536903,-0.4919202882233174,1
4.30406509320417,91.91,4.276666119016055,96.0,4.465908118654584,95.19,High Needs: Students With High Needs,50011: Barkhamsted School District,0.8024399842581658,0.9708737864077671,0.9519,-0.6827504049598626,-0.6815082298638876,-0.6119923349688412,1
7.868636894184167,93.41,7.893945138235959,95.42,7.901377353792616,95.62,: All Students,70011: Berlin School District,0.8614718614718613,0.9650080906148869,0.9562,0.9289101088058501,0.9377524463779533,0.9141585376548166,0
5.955837369464831,90.7,6.0014148779611505,92.49,5.988961416889864,93.56,Students With Disabilities: Students With Disabilities,70011: Berlin School District,0.7548209366391183,0.9353762135922331,0.9356,0.06407033649647034,0.09056874482273886,0.064599117628091,0
6.063785208687608,90.39,6.22455842927536,91.83,6.22455842927536,93.79,Free/Reduced Lunch: Free Meal Eligible,70011: Berlin School District,0.7426210153482882,0.9287014563106797,0.9379000000000001,0.11287711602994716,0.19045807486341026,0.1692592270425785,0
4.859812404361672,91.46,4.844187086458591,95.32,4.430816798843313,95.43,Free/Reduced Lunch: Reduced Price Meal Eligible,70011: Berlin School District,0.7847304210940571,0.9639967637540454,0.9543,-0.43147871034067514,-0.4274597086855001,-0.6275810783648608,1
6.324358962381311,90.63,6.447305862541213,92.53,6.376726947898627,94.03,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,70011: Berlin School District,0.7520661157024793,0.9357807443365697,0.9403,0.23069110693802655,0.2901700842231371,0.2368575961699961,0
4.564348191467836,91.71,4.663439094112067,92.98,4.574710978503383,94.13,English Learners: English Learners,70011: Berlin School District,0.7945690672963397,0.9403317152103562,0.9413,-0.5650678289610224,-0.5083708340814908,-0.5636584486386024,1
5.262690188904886,94.11,5.298317366548036,95.19,5.25227342804663,96.27,Race/Ethnicity: All other races,70011: Berlin School District,0.8890200708382525,0.9626820388349515,0.9627,-0.24932437218336911,-0.22417008116925807,-0.2626624411497149,1
4.174387269895637,92.71,4.356708826689592,93.79,4.1588830833596715,94.73,Race/Ethnicity: Black or African American,70011: Berlin School District,0.83392365210547,0.9485234627831717,0.9473,-0.7413820272153019,-0.6456774276871646,-0.7483831722786719,1
5.762051382780177,90.5,5.7745515455444085,92.17,5.749392985908253,93.64,Race/Ethnicity: Hispanic/Latino of any race,70011: Berlin School District,0.7469500196772922,0.9321399676375406,0.9364,-0.023546701481252735,-0.010985730547212936,-0.04182522937409535,1
7.621195162809845,93.83,7.642044402873258,96.0,7.666221925662725,95.87,Race/Ethnicity: White,70011: Berlin School District,0.8780007870916959,0.9708737864077671,0.9587000000000001,0.8170335384407423,0.8249900763971078,0.8096945948047498,0
7.471363088187097,94.49,7.475339236566737,96.53,7.516977224604321,96.29,High Needs: Students Without High Needs,70011: Berlin School District,0.9039748130657217,0.9762338187702266,0.9629000000000001,0.7492895142360141,0.7503651666535623,0.7433950836855389,0
6.7357800142423265,91.21,6.810142450115136,93.24,6.760414691083428,94.16,High Needs: Students With High Needs,70011: Berlin School District,0.7748917748917745,0.9429611650485438,0.9416,0.41670813810964114,0.4525924506036378,0.4073045843389816,0
5.971261839790462,94.89,5.877735781779639,96.37,5.872117789475416,95.73,: All Students,80011: Bethany School District,0.9197166469893743,0.9746156957928804,0.9573,0.07104424841563449,0.035204285554942594,0.012693252159932217,0
4.007333185232471,94.32,3.8918202981106265,95.81,3.8501476017100584,95.25,Students With Disabilities: Students With Disabilities,80011: Bethany School District,0.8972845336481696,0.9689522653721684,0.9525,-0.8169126903487752,-0.8537829426789808,-0.8855338473335487,1
3.9318256327243257,94.04,3.8501476017100584,92.32,3.912023005428146,94.06,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,80011: Bethany School District,0.8862652499016135,0.9336569579288027,0.9406,-0.8510521459869006,-0.8724375607484923,-0.8580467138693754,1
3.7612001156935624,94.8,0.0,0.0,3.367295829986474,97.06,Race/Ethnicity: All other races,80011: Bethany School District,0.9161747343565523,0.0,0.9706,-0.9281975715226516,-2.595940938854069,-1.100032829081589,1
5.730099782973574,95.01,5.673323267171493,96.43,5.6937321388027,95.84,Race/Ethnicity: White,80011: Bethany School District,0.9244391971664698,0.9752224919093853,0.9584,-0.03799307390270001,-0.056300169832096854,-0.0665516479699234,1
5.638354669333745,95.14,5.552959584921617,97.05,5.564520407322694,96.1,High Needs: Students Without High Needs,80011: Bethany School District,0.9295552931916569,0.981492718446602,0.961,-0.07947406663894077,-0.11018049713870404,-0.12395184085609312,1
4.663439094112067,94.27,4.564348191467836,94.52,4.553876891600541,94.7,High Needs: Students With High Needs,80011: Bethany School District,0.8953168044077131,0.955906148867314,0.9470000000000001,-0.5202655626632294,-0.5527284855572442,-0.5729136501062447,1
8.04012466444838,93.75,8.023879992734878,95.06,8.033009498596668,95.63,: All Students,90011: Bethel School District,0.8748524203069654,0.9613673139158577,0.9562999999999999,1.006445387475948,0.9959172711662493,0.9726339594700716,0
6.0063531596017325,92.04,5.918893854273146,91.39,5.961005339623274,94.32,Students With Disabilities: Students With Disabilities,90011: Bethel School District,0.8075560802833532,0.9242516181229775,0.9431999999999999,0.08691019183700148,0.05362853426358113,0.052180088728294514,0
6.532334292222349,92.25,6.588926477533519,92.11,6.650279048587422,94.76,Free/Reduced Lunch: Free Meal Eligible,90011: Bethel School District,0.8158205430932703,0.9315331715210358,0.9476000000000001,0.32472361509231584,0.35356599357482504,0.3583786311727928,0
5.384495062789089,94.06,5.455321115357702,94.78,5.375278407684165,95.78,Free/Reduced Lunch: Reduced Price Meal Eligible,90011: Bethel School District,0.887052341597796,0.9585355987055018,0.9578,-0.19425237010743604,-0.15388797267853133,-0.20801949599077285,1
6.806829360392176,92.69,6.866933284461882,92.77,6.895682697747868,94.98,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,90011: Bethel School District,0.8331365604092875,0.9382079288025891,0.9498000000000001,0.4488318915677994,0.4780146434563422,0.46739517816457415,0
5.123963979403259,92.78,5.214935757608986,92.43,5.407171771460119,95.06,English Learners: English Learners,90011: Bethel School District,0.8366784730421095,0.9347694174757284,0.9506,-0.31204706836154505,-0.2614955293194804,-0.19385139212311603,1
5.953243334287785,94.75,5.8944028342648505,96.5,5.886104031450156,96.2,Race/Ethnicity: All other races,90011: Bethel School District,0.9142070051160958,0.9759304207119742,0.9620000000000001,0.062897487610381,0.04266522581826307,0.018906410809748288,0
4.859812404361672,94.03,4.718498871295094,94.49,4.624972813284271,95.52,Race/Ethnicity: Black or African American,90011: Bethel School District,0.885871704053522,0.9556027508090615,0.9551999999999999,-0.43147871034067514,-0.48372354213597174,-0.5413304527345912,1
6.61338421837956,93.43,6.535241271013659,93.53,6.530877627725885,95.77,Race/Ethnicity: Hispanic/Latino of any race,90011: Bethel School District,0.8622589531680442,0.945894012944984,0.9577,0.3613689607114701,0.32953402276150373,0.30533650790865635,0
7.52131798019924,93.65,7.545389749611823,95.35,7.568379267836522,95.48,Race/Ethnicity: White,90011: Bethel School District,0.8709169618260528,0.9643001618122978,0.9548000000000001,0.771875769029161,0.7817230023421504,0.7662295984968208,0
7.507690077819904,94.47,7.469654172932128,96.64,7.498869733976931,96.08,High Needs: Students Without High Needs,90011: Bethel School District,0.9031877213695392,0.9773462783171523,0.9608,0.7657141447509822,0.7478202703553942,0.7353511279023326,0
7.104144092987527,92.74,7.1252830915107115,92.99,7.151485463904735,94.98,High Needs: Students With High Needs,90011: Bethel School District,0.835104289649744,0.9404328478964402,0.9498000000000001,0.5832576911976459,0.5936639149242242,0.5810313623565023,0
7.45876269238096,92.93,7.471363088187097,93.85,7.554334823725748,95.32,: All Students,110011: Bloomfield School District,0.8425816607634791,0.9491302588996764,0.9531999999999999,0.7435924595791301,0.7485852595245176,0.7599905845024746,0
5.91350300563827,91.26,5.855071922202427,91.05,5.8998973535824915,94.26,Students With Disabilities: Students With Disabilities,110011: Bloomfield School District,0.7768595041322315,0.9208131067961166,0.9426000000000001,0.04492957391289654,0.02505889826514476,0.025033867983090565,0
6.654152520183219,91.8,6.80128303447162,92.17,6.917705609835305,94.71,Free/Reduced Lunch: Free Meal Eligible,110011: Bloomfield School District,0.7981109799291617,0.9321399676375406,0.9470999999999999,0.37980165498688834,0.4486265681572454,0.47717849572602655,0
5.099866427824199,93.1,5.2574953720277815,94.18,5.293304824724492,95.69,Free/Reduced Lunch: Reduced Price Meal Eligible,110011: Bloomfield School District,0.8492719401810307,0.9524676375404533,0.9569,-0.3229423664581429,-0.24244388589960586,-0.24443491601154518,1
6.844815479208263,92.03,6.993932975223189,92.53,7.0967213784947605,94.87,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,110011: Bloomfield School District,0.8071625344352618,0.9357807443365697,0.9487000000000001,0.4660066691246068,0.534865553782029,0.5567033154387685,0
4.477336814478207,92.21,4.343805421853684,92.34,4.3694478524670215,94.24,English Learners: English Learners,110011: Bloomfield School District,0.8142463597009049,0.933859223300971,0.9424,-0.6044085431820163,-0.6514535859346753,-0.6548432264598674,1
4.624972813284271,92.15,4.454347296253507,93.72,4.59511985013459,94.85,Race/Ethnicity: All other races,110011: Bloomfield School District,0.8118850846123573,0.9478155339805826,0.9485,-0.5376574373070613,-0.6019699521473374,-0.5545921420826715,1
7.149916836132109,93.46,7.21081845347222,94.27,7.29776828253138,95.77,Race/Ethnicity: Black or African American,110011: Bloomfield School District,0.8634395907123178,0.9533778317152104,0.9577,0.6039530585100904,0.6319534821144968,0.646015105774578,0
5.6937321388027,91.17,5.53338948872752,91.5,5.545177444479562,93.4,Race/Ethnicity: Hispanic/Latino of any race,110011: Bloomfield School District,0.7733175914994095,0.925364077669903,0.934,-0.05443608567560516,-0.11894097346054591,-0.13254463491177498,1
4.174387269895637,91.54,4.204692619390966,94.23,4.382026634673881,93.72,Race/Ethnicity: White,110011: Bloomfield School District,0.7878787878787881,0.952973300970874,0.9372,-0.7413820272153019,-0.7137268829053519,-0.6492553087322995,1
6.410174881966167,94.26,6.293419278846481,96.26,6.376726947898627,96.25,High Needs: Students Without High Needs,110011: Bloomfield School District,0.8949232585596221,0.9735032362459549,0.9625,0.2694913154257284,0.22128336239325297,0.2368575961699961,0
6.994849985833071,92.19,7.090076835776092,92.78,7.186901020411631,94.89,High Needs: Students With High Needs,110011: Bloomfield School District,0.8134592680047223,0.9383090614886733,0.9489000000000001,0.5338422195161137,0.5779039734970136,0.5967641425876955,0
6.61472560020376,94.33,6.62273632394984,94.83,6.643789733147672,94.9,: All Students,120011: Bolton School District,0.8976780794962611,0.9590412621359224,0.9490000000000001,0.3619754436891318,0.368700837882061,0.3554958592009731,0
4.394449154672439,91.48,4.418840607796598,88.51,4.477336814478207,93.03,Students With Disabilities: Students With Disabilities,120011: Bolton School District,0.7855175127902401,0.8951254045307445,0.9303,-0.6418847888142897,-0.61786438109693,-0.606915324257822,1
5.0106352940962555,90.34,5.062595033026967,86.77,5.14166355650266,93.44,Free/Reduced Lunch: Free Meal Eligible,120011: Bolton School District,0.7406532861078317,0.8775283171521037,0.9344,-0.3632867059348611,-0.3296902534187705,-0.3117990627940177,1
3.4657359027997265,91.69,3.295836866004329,90.57,3.1354942159291497,92.29,Free/Reduced Lunch: Reduced Price Meal Eligible,120011: Bolton School District,0.7937819756001572,0.9159587378640777,0.9229,-1.0617866901429989,-1.1205725738281693,-1.2030068950260173,1
5.198497031265826,90.58,5.214935757608986,87.31,5.262690188904886,93.3,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,120011: Bolton School District,0.7500983864620228,0.8829894822006474,0.9329999999999999,-0.27834821661606274,-0.2614955293194804,-0.2580349659532734,1
3.9512437185814275,93.94,3.9889840465642745,93.11,3.912023005428146,94.28,Race/Ethnicity: All other races,120011: Bolton School District,0.8823297914207004,0.94164644012945,0.9428000000000001,-0.8422725887283823,-0.8102879741705309,-0.8580467138693754,1
3.6109179126442243,92.2,3.6109179126442243,87.48,3.7376696182833684,93.79,Race/Ethnicity: Black or African American,120011: Bolton School District,0.8138528138528138,0.8847087378640778,0.9379000000000001,-0.9961451136397023,-0.9795277868647537,-0.935500347048309,1
4.499809670330265,91.31,4.418840607796598,89.91,4.48863636973214,94.44,Race/Ethnicity: Hispanic/Latino of any race,120011: Bolton School District,0.778827233372688,0.9092839805825244,0.9444,-0.594247823625644,-0.61786438109693,-0.6018956821272308,1
6.345636360828596,94.96,6.364750756851911,96.13,6.380122536899765,95.09,Race/Ethnicity: White,120011: Bolton School District,0.9224714679260129,0.9721885113268609,0.9509000000000001,0.24031132076110676,0.2532146169906137,0.23836603090262432,0
6.234410725718371,95.66,6.230481447578482,97.55,6.255750041753367,95.59,High Needs: Students Without High Needs,120011: Bolton School District,0.9500196772924041,0.9865493527508091,0.9559000000000001,0.1900225415656982,0.1931094906297766,0.18311558940349376,0
5.43372200355424,91.37,5.4680601411351315,88.96,5.5134287461649825,93.44,High Needs: Students With High Needs,120011: Bolton School District,0.781188508461236,0.8996763754045308,0.9344,-0.17199524608966038,-0.1481853980677755,-0.14664847352045182,1
5.075173815233827,94.33,5.099866427824199,96.49,5.14166355650266,95.73,: All Students,130011: Bozrah School District,0.8976780794962611,0.9758292880258901,0.9573,-0.3341067112702395,-0.3130058606408925,-0.3117990627940177,1
3.367295829986474,92.87,3.295836866004329,94.03,3.4339872044851463,93.25,Students With Disabilities: Students With Disabilities,130011: Bozrah School District,0.8402203856749311,0.9509506472491911,0.9325,-1.106294694801994,-1.1205725738281693,-1.0704062795707971,1
4.174387269895637,93.94,4.1588830833596715,95.87,4.2626798770413155,94.83,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,130011: Bozrah School District,0.8823297914207004,0.9695590614886733,0.9483,-0.7413820272153019,-0.7342333409082392,-0.702273148753337,1
